NODE_0000000	-488.0167236328125
B	-488.0167236328125
rec_parent	-488.4173583984375
XA	-543.6651611328125
XAB	-551.8842163085938
XAA	-551.8842163085938
XAC	-551.8842163085938
XAF	-551.8842163085938
XAD	-551.8842163085938
XAE	-551.3785400390625
XAG	-550.9093627929688
XAK	-536.1231689453125
XAJ	-584.25
XAH	-551.8842163085938
XAP	-551.8842163085938
XAN	-585.8103637695312
XAL	-552.7891845703125
XAM	-497.26019287109375
XAQ	-551.8842163085938
XAR	-551.949951171875
XAS	-585.8103637695312
XAT	-551.8842163085938
XAU	-551.8842163085938
XAW	-587.4691772460938
XAV	-585.8103637695312
XAZ	-585.8103637695312
XB	-492.4455261230469
XBA	-535.1286010742188
XBD	-553.867431640625
XBE	-585.6099853515625
XBG	-550.3245849609375
XBH	-552.5758056640625
XBN	-571.10009765625
XBM	-550.3577880859375
XBP	-552.0101318359375
XBQ	-554.8790283203125
XBS	-551.6257934570312
XBR	-551.6257934570312
XBU	-552.3140869140625
XBT	-551.9447021484375
XBW	-571.5596923828125
XBV	-569.6602783203125
XBY	-554.8790283203125
XC	-527.1583251953125
XCA	-553.6217651367188
XBZ	-604.8280639648438
XCB	-604.8193359375
XCC	-571.5596923828125
XCE	-572.6475219726562
XCD	-571.8265380859375
XCG	-570.8619384765625
XCJ	-570.4902954101562
XCL	-571.605712890625
XCK	-571.2703247070312
XCN	-554.593994140625
XCM	-570.3531494140625
XCQ	-569.8226318359375
XCP	-571.2779541015625
XCR	-568.970703125
XCS	-568.053466796875
XCV	-571.9624633789062
XCW	-588.811767578125
XCU	-588.49169921875
XCZ	-568.8760986328125
XCY	-571.3662109375
XD	-554.6011962890625
XDB	-571.1634521484375
XDC	-571.857177734375
XDE	-571.4674682617188
XDG	-572.3825073242188
XDH	-552.5250244140625
XDF	-571.9624633789062
XDJ	-572.0137939453125
XDM	-571.1749877929688
XDN	-648.9700927734375
XDL	-572.7784423828125
XDT	-643.053955078125
XDU	-648.8446044921875
XDS	-647.2237548828125
XDW	-644.6942138671875
XDY	-664.6768798828125
XE	-551.8842163085938
XEA	-630.8992919921875
XDZ	-648.4749755859375
XEB	-648.4749755859375
XEE	-665.7981567382812
XED	-667.669677734375
XEF	-665.50390625
XEG	-665.0330200195312
XEH	-665.5641479492188
XEJ	-667.669677734375
XF	-607.128662109375
XEK	-646.199951171875
XH	-497.42724609375
XJ	-551.8842163085938
XG	-497.42724609375
XM	-551.8842163085938
XL	-551.8842163085938
XK	-549.9871826171875
XN	-551.8842163085938
XP	-606.9017333984375
XR	-551.8842163085938
XQ	-551.8842163085938
XU	-551.8842163085938
XS	-588.9329833984375
XT	-550.900634765625
XV	-497.42724609375
XY	-551.8842163085938
XZ	-551.8842163085938
XW	-551.8842163085938
internal_XBK	-554.8790283203125
XBK.1	-554.1708374023438
XBK	-554.8790283203125
internal_XCH	-570.0792236328125
XCH.1	-568.8760986328125
XCH	-570.0792236328125
internal_XCT	-551.9600830078125
XCT.1	-550.7622680664062
XCT	-551.9600830078125
internal_XDA	-571.3206787109375
XDA.1	-571.4275512695312
XDA	-571.3206787109375
internal_XEC	-646.199951171875
XEC	-646.199951171875
NODE_0000007	-646.199951171875
XEC.1	-646.2264404296875
XEC.2	-646.199951171875
internal_XCF	-571.86572265625
XCF	-571.86572265625
NODE_0000009	-571.86572265625
XCF.1	-572.025634765625
NODE_0000010	-571.86572265625
XCF.3	-572.157470703125
XCF.2	-572.6106567382812
internal_XDP	-648.4749755859375
XDP	-648.4749755859375
NODE_0000012	-648.4749755859375
XDP.1	-648.66259765625
XDP.2	-648.6643676757812
XDP.3	-648.1080322265625
internal_XDR	-648.4749755859375
XDR	-648.4749755859375
NODE_0000014	-646.6480712890625
XDR.1.2	-646.6480712890625
